sequence_id,frame_id,actor_id,motion_type,joint_name,x,y,z,servo_1_pos,servo_2_pos,servo_3_pos,torque_1,torque_2,torque_3,motion_quality_score
51,18,actor_10,dancing,RightFoot,-0.219,1.668,-0.176,49.53,0.79,8.37,0.484,0.467,0.18,0.731
51,19,actor_10,dancing,Head,0.082,1.671,0.417,87.67,62.16,19.82,0.336,0.492,0.409,0.731
51,19,actor_10,dancing,Spine,-0.252,1.843,-0.23,65.49,81.85,44.37,0.287,0.216,0.141,0.731
51,19,actor_10,dancing,LeftHand,0.579,1.349,-0.07,51.99,82.76,17.94,0.216,0.169,0.3,0.731
51,19,actor_10,dancing,RightHand,-0.487,1.211,-0.163,78.12,87.23,21.18,0.316,0.277,0.401,0.731
51,19,actor_10,dancing,LeftFoot,-0.356,1.537,-0.078,43.81,18.37,65.61,0.36,0.496,0.204,0.731
51,19,actor_10,dancing,RightFoot,-0.518,1.463,-1.031,71.33,52.19,49.91,0.453,0.258,0.449,0.731
51,20,actor_10,dancing,Head,-0.446,1.39,-0.234,13.75,24.61,49.22,0.171,0.442,0.203,0.731
51,20,actor_10,dancing,Spine,-0.344,1.347,-0.665,83.26,74.06,63.16,0.287,0.476,0.172,0.731
51,20,actor_10,dancing,LeftHand,0.157,1.515,-0.12,82.59,7.88,86.02,0.172,0.43,0.167,0.731
51,20,actor_10,dancing,RightHand,0.517,1.131,0.289,7.26,4.96,85.53,0.395,0.303,0.322,0.731
51,20,actor_10,dancing,LeftFoot,-0.385,1.783,-0.143,58.96,38.12,44.58,0.214,0.335,0.346,0.731
51,20,actor_10,dancing,RightFoot,-0.383,1.989,0.869,3.19,79.92,43.23,0.436,0.176,0.254,0.731
51,21,actor_10,dancing,Head,0.609,1.417,-0.282,11.22,45.06,41.55,0.287,0.342,0.357,0.731
51,21,actor_10,dancing,Spine,0.033,1.166,-0.63,61.9,83.65,15.61,0.141,0.295,0.384,0.731
51,21,actor_10,dancing,LeftHand,-0.654,1.459,0.346,6.19,71.2,88.31,0.358,0.496,0.27,0.731
51,21,actor_10,dancing,RightHand,-0.606,1.1,0.152,78.54,38.85,74.71,0.437,0.144,0.418,0.731
51,21,actor_10,dancing,LeftFoot,-0.176,1.373,0.502,10.93,15.05,77.98,0.279,0.209,0.246,0.731
51,21,actor_10,dancing,RightFoot,-0.06,1.68,-0.012,38.12,84.45,37.54,0.386,0.496,0.385,0.731
51,22,actor_10,dancing,Head,0.216,1.317,-0.101,55.77,41.65,87.81,0.351,0.138,0.245,0.731
51,22,actor_10,dancing,Spine,-1.499,1.632,-0.547,83.02,81.38,67.2,0.494,0.319,0.202,0.731
51,22,actor_10,dancing,LeftHand,-0.085,1.462,-0.995,40.32,61.43,57.2,0.183,0.316,0.302,0.731
51,22,actor_10,dancing,RightHand,0.104,1.714,-0.67,23.21,50.54,79.13,0.127,0.317,0.488,0.731
51,22,actor_10,dancing,LeftFoot,-0.383,1.336,0.89,80.5,28.53,3.91,0.139,0.462,0.222,0.731
51,22,actor_10,dancing,RightFoot,-0.236,1.467,-0.181,17.75,71.9,67.32,0.163,0.182,0.418,0.731
51,23,actor_10,dancing,Head,0.836,1.372,0.216,80.25,87.31,4.7,0.101,0.181,0.355,0.731
51,23,actor_10,dancing,Spine,0.714,1.579,0.356,17.0,5.36,58.36,0.212,0.484,0.189,0.731
51,23,actor_10,dancing,LeftHand,0.238,1.457,0.914,18.28,85.31,30.8,0.433,0.328,0.208,0.731
51,23,actor_10,dancing,RightHand,0.077,1.589,-0.171,79.77,13.69,2.15,0.414,0.416,0.188,0.731
51,23,actor_10,dancing,LeftFoot,-0.069,1.514,-0.238,6.14,86.36,24.74,0.46,0.359,0.447,0.731
51,23,actor_10,dancing,RightFoot,0.502,1.667,-0.227,78.11,49.36,30.6,0.355,0.384,0.495,0.731
51,24,actor_10,dancing,Head,-0.517,1.483,0.456,10.17,63.21,37.5,0.134,0.442,0.2,0.731
51,24,actor_10,dancing,Spine,-0.008,1.392,-0.342,43.62,43.95,45.47,0.351,0.313,0.373,0.731
51,24,actor_10,dancing,LeftHand,-0.978,1.617,0.506,62.79,8.33,75.03,0.408,0.303,0.473,0.731
51,24,actor_10,dancing,RightHand,0.291,1.66,-0.266,33.13,62.11,80.86,0.312,0.146,0.21,0.731
51,24,actor_10,dancing,LeftFoot,-0.05,1.344,0.625,86.03,56.94,57.11,0.44,0.281,0.425,0.731
51,24,actor_10,dancing,RightFoot,0.019,1.602,0.437,80.07,85.72,44.93,0.222,0.358,0.366,0.731
51,25,actor_10,dancing,Head,-0.372,1.585,-0.247,15.98,23.81,11.42,0.128,0.173,0.478,0.731
51,25,actor_10,dancing,Spine,-0.613,1.811,-0.881,88.82,66.61,27.29,0.374,0.369,0.307,0.731
51,25,actor_10,dancing,LeftHand,-0.588,1.608,-0.537,8.38,35.66,19.68,0.22,0.2,0.365,0.731
51,25,actor_10,dancing,RightHand,0.251,1.703,0.641,31.07,54.41,5.26,0.148,0.408,0.4,0.731
51,25,actor_10,dancing,LeftFoot,-1.382,1.875,-0.351,74.98,51.11,29.16,0.266,0.406,0.137,0.731
51,25,actor_10,dancing,RightFoot,0.089,1.483,-0.309,6.04,2.62,44.93,0.331,0.173,0.12,0.731
51,26,actor_10,dancing,Head,0.492,1.628,0.262,14.15,51.4,23.7,0.43,0.154,0.464,0.731
51,26,actor_10,dancing,Spine,0.098,1.733,-0.139,69.89,36.31,88.36,0.46,0.5,0.476,0.731
51,26,actor_10,dancing,LeftHand,0.48,1.49,-0.23,14.89,47.5,63.25,0.15,0.262,0.49,0.731
51,26,actor_10,dancing,RightHand,0.838,1.341,-0.563,68.86,56.6,87.9,0.257,0.125,0.49,0.731
51,26,actor_10,dancing,LeftFoot,-0.006,1.603,0.646,86.52,77.67,23.09,0.415,0.269,0.496,0.731
51,26,actor_10,dancing,RightFoot,0.454,1.683,0.109,1.56,70.65,74.02,0.191,0.23,0.174,0.731
51,27,actor_10,dancing,Head,0.195,1.563,0.813,84.42,7.95,31.83,0.201,0.12,0.436,0.731
51,27,actor_10,dancing,Spine,-0.079,1.07,0.712,57.19,35.15,77.87,0.261,0.262,0.309,0.731
51,27,actor_10,dancing,LeftHand,0.633,1.456,0.349,21.6,1.12,77.92,0.479,0.322,0.114,0.731
51,27,actor_10,dancing,RightHand,1.071,1.454,0.073,50.09,41.15,17.83,0.192,0.342,0.445,0.731
51,27,actor_10,dancing,LeftFoot,0.211,1.51,0.769,42.55,66.01,48.22,0.128,0.155,0.156,0.731
51,27,actor_10,dancing,RightFoot,0.363,1.53,0.403,13.59,77.2,63.8,0.336,0.357,0.406,0.731
51,28,actor_10,dancing,Head,0.42,1.066,0.527,85.3,25.27,35.3,0.124,0.261,0.42,0.731
51,28,actor_10,dancing,Spine,-0.291,1.604,-0.586,7.81,16.56,44.33,0.493,0.126,0.284,0.731
51,28,actor_10,dancing,LeftHand,-0.744,1.728,-0.071,83.72,71.95,76.99,0.124,0.319,0.111,0.731
51,28,actor_10,dancing,RightHand,-0.111,1.752,0.227,59.63,71.99,27.03,0.226,0.323,0.101,0.731
51,28,actor_10,dancing,LeftFoot,-0.161,1.431,0.143,4.5,81.33,46.63,0.137,0.231,0.42,0.731
51,28,actor_10,dancing,RightFoot,0.282,1.299,0.276,40.63,39.6,76.25,0.281,0.289,0.466,0.731
51,29,actor_10,dancing,Head,1.174,1.588,0.164,3.19,55.47,69.0,0.386,0.463,0.4,0.731
51,29,actor_10,dancing,Spine,0.059,1.416,-0.492,48.45,53.09,86.83,0.174,0.206,0.152,0.731
51,29,actor_10,dancing,LeftHand,-0.148,1.589,0.261,19.34,66.64,35.95,0.339,0.479,0.413,0.731
51,29,actor_10,dancing,RightHand,-0.009,1.643,-0.627,66.99,69.9,58.22,0.132,0.115,0.259,0.731
51,29,actor_10,dancing,LeftFoot,-1.396,1.456,0.089,46.82,28.35,65.34,0.163,0.2,0.428,0.731
51,29,actor_10,dancing,RightFoot,0.354,1.155,-1.141,33.19,35.48,50.66,0.105,0.416,0.439,0.731
51,30,actor_10,dancing,Head,-0.627,1.262,0.627,4.6,81.17,2.86,0.411,0.103,0.172,0.731
51,30,actor_10,dancing,Spine,-0.04,1.726,-0.173,64.15,13.34,86.58,0.2,0.129,0.386,0.731
51,30,actor_10,dancing,LeftHand,-0.72,1.681,-0.189,24.25,14.17,61.46,0.328,0.476,0.4,0.731
51,30,actor_10,dancing,RightHand,-0.444,1.289,-0.186,1.0,49.2,3.08,0.452,0.158,0.397,0.731
51,30,actor_10,dancing,LeftFoot,-0.295,1.609,-0.461,63.46,73.93,35.62,0.471,0.176,0.433,0.731
51,30,actor_10,dancing,RightFoot,-0.098,1.755,0.306,49.3,54.12,12.89,0.182,0.267,0.368,0.731
51,31,actor_10,dancing,Head,0.86,1.668,-0.351,3.53,86.68,39.92,0.398,0.328,0.367,0.731
51,31,actor_10,dancing,Spine,-0.393,1.713,-0.321,72.38,20.55,5.44,0.159,0.481,0.229,0.731
51,31,actor_10,dancing,LeftHand,0.53,1.4,0.347,13.72,37.74,16.84,0.35,0.238,0.305,0.731
51,31,actor_10,dancing,RightHand,0.416,1.685,-0.278,10.76,39.86,79.02,0.336,0.253,0.222,0.731
51,31,actor_10,dancing,LeftFoot,-0.127,1.372,-0.131,8.13,58.37,20.33,0.238,0.226,0.266,0.731
51,31,actor_10,dancing,RightFoot,0.442,1.472,-0.128,12.41,78.38,89.93,0.343,0.425,0.431,0.731
51,32,actor_10,dancing,Head,-1.157,1.399,0.211,33.25,8.16,67.69,0.349,0.211,0.33,0.731
51,32,actor_10,dancing,Spine,0.24,1.238,-0.142,32.61,52.12,1.12,0.496,0.101,0.297,0.731
51,32,actor_10,dancing,LeftHand,-0.34,1.098,-0.068,70.29,37.12,3.47,0.202,0.141,0.125,0.731
51,32,actor_10,dancing,RightHand,-0.059,1.708,-0.484,60.13,75.76,12.67,0.48,0.344,0.156,0.731
51,32,actor_10,dancing,LeftFoot,-0.295,1.372,-0.163,57.06,13.13,62.74,0.355,0.424,0.38,0.731
51,32,actor_10,dancing,RightFoot,-0.402,1.422,0.172,48.59,77.66,45.28,0.376,0.498,0.44,0.731
51,33,actor_10,dancing,Head,-0.226,1.651,0.731,16.57,77.62,72.51,0.469,0.136,0.333,0.731
51,33,actor_10,dancing,Spine,-0.766,1.507,0.631,3.84,13.69,82.95,0.156,0.19,0.322,0.731
51,33,actor_10,dancing,LeftHand,0.126,1.603,0.806,55.54,6.32,39.16,0.261,0.19,0.493,0.731
51,33,actor_10,dancing,RightHand,-0.277,1.674,0.585,60.23,15.21,17.83,0.466,0.11,0.381,0.731
51,33,actor_10,dancing,LeftFoot,-0.603,1.349,-0.531,4.47,21.8,46.47,0.167,0.172,0.376,0.731
51,33,actor_10,dancing,RightFoot,-0.374,1.404,-0.057,67.59,87.44,42.7,0.329,0.425,0.327,0.731
51,34,actor_10,dancing,Head,0.276,1.387,0.541,78.79,6.53,73.67,0.105,0.281,0.251,0.731
51,34,actor_10,dancing,Spine,-0.423,1.48,0.621,50.37,34.31,68.15,0.207,0.386,0.307,0.731
51,34,actor_10,dancing,LeftHand,-0.235,1.554,-0.814,51.36,55.01,46.62,0.277,0.468,0.306,0.731
51,34,actor_10,dancing,RightHand,0.141,1.473,1.046,25.24,82.89,75.77,0.145,0.243,0.371,0.731
51,34,actor_10,dancing,LeftFoot,-0.072,1.649,-0.624,38.04,82.64,57.2,0.175,0.201,0.287,0.731
51,34,actor_10,dancing,RightFoot,-0.052,1.379,-0.239,31.31,35.71,26.63,0.4,0.245,0.442,0.731
51,35,actor_10,dancing,Head,-0.881,1.393,0.487,18.82,22.25,73.34,0.353,0.435,0.393,0.731
51,35,actor_10,dancing,Spine,0.817,1.608,-0.146,77.2,79.39,28.56,0.407,0.12,0.173,0.731
51,35,actor_10,dancing,LeftHand,0.413,1.676,-0.292,72.77,16.85,50.27,0.189,0.423,0.131,0.731
51,35,actor_10,dancing,RightHand,-0.537,1.525,0.155,14.28,17.35,61.62,0.289,0.404,0.384,0.731
51,35,actor_10,dancing,LeftFoot,0.248,1.48,-0.02,13.8,9.29,48.5,0.103,0.363,0.229,0.731
51,35,actor_10,dancing,RightFoot,0.594,1.698,-0.06,76.59,12.27,43.41,0.464,0.352,0.169,0.731
51,36,actor_10,dancing,Head,0.319,1.622,-0.038,19.97,59.22,71.67,0.238,0.442,0.194,0.731
51,36,actor_10,dancing,Spine,-1.082,1.302,0.006,68.7,46.88,50.4,0.455,0.467,0.157,0.731
51,36,actor_10,dancing,LeftHand,-0.589,1.669,0.309,22.99,54.53,2.13,0.21,0.155,0.394,0.731
51,36,actor_10,dancing,RightHand,0.427,1.712,-0.167,11.25,22.98,86.3,0.101,0.102,0.203,0.731
51,36,actor_10,dancing,LeftFoot,-0.12,1.343,-0.059,73.22,63.94,5.2,0.421,0.311,0.286,0.731
51,36,actor_10,dancing,RightFoot,0.584,1.875,-0.758,12.15,35.8,85.25,0.283,0.198,0.13,0.731
51,37,actor_10,dancing,Head,-0.014,1.066,0.343,82.98,60.78,54.21,0.167,0.434,0.19,0.731
51,37,actor_10,dancing,Spine,0.088,1.18,-0.633,19.07,53.32,49.02,0.277,0.216,0.221,0.731
51,37,actor_10,dancing,LeftHand,-0.96,1.623,0.294,62.79,9.41,30.32,0.102,0.419,0.336,0.731
51,37,actor_10,dancing,RightHand,-1.119,1.431,0.179,64.4,25.45,41.24,0.102,0.485,0.428,0.731
51,37,actor_10,dancing,LeftFoot,0.516,1.435,-0.332,21.68,32.64,84.58,0.363,0.436,0.417,0.731
51,37,actor_10,dancing,RightFoot,-0.34,1.481,-0.436,51.62,46.87,48.26,0.414,0.343,0.314,0.731
51,38,actor_10,dancing,Head,0.519,1.146,-0.19,74.28,64.62,64.99,0.4,0.294,0.115,0.731
51,38,actor_10,dancing,Spine,1.004,1.507,0.201,3.99,5.93,16.48,0.4,0.108,0.123,0.731
51,38,actor_10,dancing,LeftHand,-0.106,1.775,-0.008,57.16,68.52,77.1,0.259,0.374,0.146,0.731
51,38,actor_10,dancing,RightHand,-0.279,1.472,0.004,47.87,22.32,40.42,0.372,0.161,0.331,0.731
51,38,actor_10,dancing,LeftFoot,0.374,1.639,0.263,74.44,74.93,69.92,0.308,0.497,0.203,0.731
51,38,actor_10,dancing,RightFoot,0.642,1.493,0.191,28.71,31.83,40.86,0.317,0.492,0.38,0.731
51,39,actor_10,dancing,Head,-0.447,1.591,0.488,59.69,82.45,28.66,0.44,0.293,0.389,0.731
51,39,actor_10,dancing,Spine,0.268,1.735,-0.568,29.71,4.17,23.24,0.404,0.248,0.144,0.731
51,39,actor_10,dancing,LeftHand,0.321,1.354,0.435,50.22,80.04,61.35,0.321,0.459,0.41,0.731
51,39,actor_10,dancing,RightHand,0.74,1.365,-0.643,30.36,63.2,77.35,0.397,0.312,0.392,0.731
51,39,actor_10,dancing,LeftFoot,-0.159,1.357,-0.315,4.48,14.59,53.84,0.137,0.315,0.243,0.731
51,39,actor_10,dancing,RightFoot,0.323,1.303,-0.558,88.43,83.53,47.23,0.135,0.223,0.26,0.731
51,40,actor_10,dancing,Head,-0.34,1.538,-0.175,59.28,71.55,73.36,0.411,0.415,0.296,0.731
51,40,actor_10,dancing,Spine,-0.551,1.475,0.338,53.89,60.2,65.6,0.383,0.334,0.217,0.731
51,40,actor_10,dancing,LeftHand,0.428,1.489,0.055,22.05,2.96,47.79,0.144,0.161,0.468,0.731
51,40,actor_10,dancing,RightHand,-0.455,1.283,-1.596,58.11,62.59,16.68,0.248,0.123,0.261,0.731
51,40,actor_10,dancing,LeftFoot,0.322,1.474,0.856,19.56,44.63,41.44,0.331,0.296,0.317,0.731
51,40,actor_10,dancing,RightFoot,0.333,1.586,-0.585,7.44,4.28,84.85,0.258,0.439,0.452,0.731
51,41,actor_10,dancing,Head,0.012,1.659,-0.647,87.68,60.31,8.19,0.276,0.35,0.33,0.731
51,41,actor_10,dancing,Spine,-0.354,1.725,-0.713,58.58,7.67,76.08,0.383,0.195,0.478,0.731
51,41,actor_10,dancing,LeftHand,0.162,1.681,0.047,58.59,66.52,39.99,0.332,0.449,0.419,0.731
51,41,actor_10,dancing,RightHand,-0.774,1.428,0.53,86.93,46.47,78.04,0.118,0.291,0.285,0.731
51,41,actor_10,dancing,LeftFoot,0.199,1.295,0.72,43.81,59.31,23.97,0.354,0.173,0.198,0.731
51,41,actor_10,dancing,RightFoot,-0.578,1.02,-1.01,2.53,45.1,26.76,0.388,0.289,0.204,0.731
51,42,actor_10,dancing,Head,0.189,1.475,0.028,35.51,5.7,6.01,0.181,0.171,0.253,0.731
51,42,actor_10,dancing,Spine,-0.803,1.275,0.166,25.06,0.21,21.43,0.11,0.232,0.209,0.731
51,42,actor_10,dancing,LeftHand,0.266,1.403,0.06,10.78,52.44,77.46,0.25,0.324,0.3,0.731
51,42,actor_10,dancing,RightHand,0.23,1.604,-0.469,21.36,28.5,6.22,0.268,0.197,0.252,0.731
51,42,actor_10,dancing,LeftFoot,-0.052,1.59,0.301,48.5,2.96,52.18,0.181,0.177,0.316,0.731
51,42,actor_10,dancing,RightFoot,-1.09,1.22,-0.501,72.21,28.55,81.56,0.477,0.32,0.456,0.731
51,43,actor_10,dancing,Head,-1.208,1.48,0.129,16.43,14.64,52.83,0.484,0.348,0.177,0.731
51,43,actor_10,dancing,Spine,0.635,1.611,0.1,27.25,6.68,70.62,0.23,0.464,0.183,0.731
51,43,actor_10,dancing,LeftHand,0.597,1.317,-0.111,78.27,67.33,1.47,0.311,0.373,0.436,0.731
51,43,actor_10,dancing,RightHand,-0.595,1.231,-0.123,12.8,2.07,89.54,0.42,0.221,0.103,0.731
51,43,actor_10,dancing,LeftFoot,-0.41,1.205,-0.087,32.22,18.71,47.86,0.292,0.491,0.141,0.731
51,43,actor_10,dancing,RightFoot,-0.43,1.367,-0.327,12.04,69.86,34.44,0.265,0.43,0.375,0.731
51,44,actor_10,dancing,Head,1.432,1.545,-0.687,60.93,44.82,17.58,0.112,0.456,0.36,0.731
51,44,actor_10,dancing,Spine,-0.234,1.131,0.819,38.05,27.36,87.46,0.243,0.11,0.438,0.731
51,44,actor_10,dancing,LeftHand,1.138,1.398,0.564,72.03,47.65,61.08,0.289,0.194,0.455,0.731
51,44,actor_10,dancing,RightHand,0.114,1.561,-0.071,19.56,70.79,16.77,0.118,0.274,0.103,0.731
51,44,actor_10,dancing,LeftFoot,-0.139,1.586,0.039,1.02,43.33,32.67,0.289,0.286,0.167,0.731
51,44,actor_10,dancing,RightFoot,-0.558,1.549,-0.003,45.76,63.68,78.41,0.195,0.139,0.265,0.731
51,45,actor_10,dancing,Head,-0.751,1.741,-0.53,4.4,76.22,56.45,0.44,0.138,0.425,0.731
51,45,actor_10,dancing,Spine,-0.991,1.795,1.034,48.34,73.05,16.45,0.428,0.245,0.486,0.731
51,45,actor_10,dancing,LeftHand,0.109,1.605,0.29,42.67,35.53,51.98,0.448,0.433,0.468,0.731
51,45,actor_10,dancing,RightHand,-0.402,1.383,-0.174,89.45,80.49,82.52,0.416,0.312,0.183,0.731
51,45,actor_10,dancing,LeftFoot,0.862,1.363,0.529,30.52,5.81,74.97,0.216,0.417,0.498,0.731
51,45,actor_10,dancing,RightFoot,-0.784,1.784,0.087,35.32,13.84,42.39,0.246,0.182,0.371,0.731
51,46,actor_10,dancing,Head,0.9,1.735,-0.076,36.94,21.83,6.71,0.203,0.446,0.39,0.731
51,46,actor_10,dancing,Spine,-0.219,1.665,0.05,23.4,41.53,32.33,0.134,0.292,0.44,0.731
51,46,actor_10,dancing,LeftHand,-0.741,1.445,-1.209,20.45,84.75,59.14,0.168,0.131,0.113,0.731
51,46,actor_10,dancing,RightHand,1.093,1.663,0.13,12.44,71.21,71.18,0.307,0.257,0.174,0.731
51,46,actor_10,dancing,LeftFoot,0.409,1.194,-0.085,69.06,79.49,73.47,0.336,0.354,0.249,0.731
51,46,actor_10,dancing,RightFoot,-0.405,1.289,-0.286,88.11,80.73,57.76,0.187,0.171,0.446,0.731
51,47,actor_10,dancing,Head,0.062,1.532,0.694,84.29,76.68,56.97,0.175,0.141,0.381,0.731
51,47,actor_10,dancing,Spine,-0.556,1.286,0.755,88.86,82.27,76.02,0.196,0.377,0.363,0.731
51,47,actor_10,dancing,LeftHand,0.373,1.318,-0.34,37.29,58.61,19.43,0.425,0.111,0.188,0.731
51,47,actor_10,dancing,RightHand,-0.475,1.769,0.9,80.29,22.21,9.05,0.182,0.44,0.202,0.731
51,47,actor_10,dancing,LeftFoot,0.535,1.879,-0.283,65.02,87.23,54.37,0.156,0.241,0.349,0.731
51,47,actor_10,dancing,RightFoot,-0.352,1.573,0.311,69.4,52.71,16.02,0.398,0.165,0.193,0.731
51,48,actor_10,dancing,Head,-0.268,1.401,0.664,15.64,60.05,46.94,0.268,0.334,0.129,0.731
51,48,actor_10,dancing,Spine,0.444,1.488,-0.208,45.38,16.44,8.89,0.256,0.28,0.426,0.731
51,48,actor_10,dancing,LeftHand,0.238,1.311,-0.264,9.64,47.46,11.42,0.377,0.412,0.393,0.731
51,48,actor_10,dancing,RightHand,0.033,1.489,0.223,75.05,73.92,18.33,0.118,0.374,0.392,0.731
51,48,actor_10,dancing,LeftFoot,-0.509,1.726,0.459,5.69,65.14,84.75,0.449,0.355,0.479,0.731
51,48,actor_10,dancing,RightFoot,0.356,1.476,-0.292,29.8,18.17,34.39,0.279,0.301,0.489,0.731
51,49,actor_10,dancing,Head,-0.654,1.592,0.116,53.01,46.11,44.18,0.471,0.485,0.422,0.731
51,49,actor_10,dancing,Spine,0.341,1.632,-0.37,38.41,4.67,30.1,0.302,0.454,0.158,0.731
51,49,actor_10,dancing,LeftHand,-0.694,1.519,-0.24,79.34,7.33,83.25,0.243,0.425,0.352,0.731
51,49,actor_10,dancing,RightHand,-0.294,1.491,0.328,69.84,56.51,26.7,0.172,0.392,0.305,0.731
51,49,actor_10,dancing,LeftFoot,0.963,1.498,-0.254,55.65,68.34,20.42,0.265,0.187,0.186,0.731
51,49,actor_10,dancing,RightFoot,-0.112,1.304,-0.475,10.77,27.13,14.76,0.205,0.15,0.124,0.731
51,50,actor_10,dancing,Head,0.508,1.615,-0.062,77.54,52.11,3.46,0.19,0.475,0.471,0.731
51,50,actor_10,dancing,Spine,0.246,1.37,-0.178,31.55,89.84,13.36,0.433,0.382,0.417,0.731
51,50,actor_10,dancing,LeftHand,-0.02,1.414,-0.08,73.98,89.27,89.63,0.235,0.187,0.152,0.731
51,50,actor_10,dancing,RightHand,-0.326,1.319,0.338,16.19,69.22,39.89,0.366,0.164,0.401,0.731
51,50,actor_10,dancing,LeftFoot,-0.241,1.605,-0.035,34.23,37.17,66.21,0.289,0.145,0.337,0.731
51,50,actor_10,dancing,RightFoot,0.752,1.794,-0.634,24.49,52.45,11.78,0.353,0.412,0.42,0.731
52,1,actor_10,jumping,Head,0.846,1.439,0.101,89.45,61.94,81.44,0.162,0.266,0.309,0.98
52,1,actor_10,jumping,Spine,-0.062,1.352,0.952,23.8,50.32,32.92,0.168,0.418,0.402,0.98
52,1,actor_10,jumping,LeftHand,0.205,1.711,-1.202,0.16,66.12,14.4,0.275,0.399,0.248,0.98
52,1,actor_10,jumping,RightHand,-0.713,1.756,0.567,65.01,51.06,65.78,0.301,0.275,0.452,0.98
52,1,actor_10,jumping,LeftFoot,0.345,1.725,-0.023,50.6,79.92,33.9,0.439,0.432,0.378,0.98
52,1,actor_10,jumping,RightFoot,-0.092,1.612,0.225,76.99,49.96,4.13,0.298,0.364,0.223,0.98
52,2,actor_10,jumping,Head,0.198,2.227,-0.39,83.21,34.78,50.45,0.393,0.24,0.161,0.98
52,2,actor_10,jumping,Spine,-0.439,1.57,-0.222,49.66,20.95,39.99,0.341,0.447,0.192,0.98
52,2,actor_10,jumping,LeftHand,-0.367,1.554,-0.445,28.39,37.06,15.58,0.444,0.439,0.106,0.98
52,2,actor_10,jumping,RightHand,0.052,1.217,-0.008,35.51,58.3,12.12,0.399,0.183,0.236,0.98
52,2,actor_10,jumping,LeftFoot,-0.202,1.364,-0.522,45.29,86.46,28.07,0.269,0.424,0.273,0.98
52,2,actor_10,jumping,RightFoot,0.162,1.306,-0.431,82.42,87.25,70.26,0.213,0.101,0.454,0.98
52,3,actor_10,jumping,Head,1.555,1.592,-0.307,76.98,26.85,79.39,0.287,0.12,0.381,0.98
52,3,actor_10,jumping,Spine,-0.219,1.098,-0.111,14.43,16.7,3.64,0.283,0.13,0.446,0.98
52,3,actor_10,jumping,LeftHand,-0.712,1.632,-0.726,49.1,36.26,34.58,0.209,0.389,0.256,0.98
52,3,actor_10,jumping,RightHand,-0.799,1.61,0.108,85.9,65.91,19.79,0.176,0.359,0.167,0.98
52,3,actor_10,jumping,LeftFoot,0.231,1.755,-0.503,55.77,53.02,7.83,0.302,0.457,0.193,0.98
52,3,actor_10,jumping,RightFoot,0.22,1.681,0.189,52.2,58.3,59.18,0.487,0.217,0.195,0.98
52,4,actor_10,jumping,Head,0.354,1.266,-0.263,64.67,23.83,49.14,0.223,0.304,0.414,0.98
52,4,actor_10,jumping,Spine,-1.076,1.967,-0.493,6.89,83.88,12.81,0.218,0.46,0.33,0.98
52,4,actor_10,jumping,LeftHand,-0.051,1.72,-0.562,18.6,30.06,39.98,0.259,0.253,0.217,0.98
52,4,actor_10,jumping,RightHand,0.44,1.323,-0.911,33.1,24.23,39.97,0.362,0.258,0.337,0.98
52,4,actor_10,jumping,LeftFoot,-0.774,1.555,0.146,83.45,6.25,87.92,0.459,0.122,0.314,0.98
52,4,actor_10,jumping,RightFoot,-1.105,1.372,0.561,45.85,42.95,70.49,0.347,0.309,0.345,0.98
52,5,actor_10,jumping,Head,0.233,1.403,0.174,7.89,11.84,11.98,0.346,0.223,0.49,0.98
52,5,actor_10,jumping,Spine,0.78,1.505,-0.481,25.91,46.9,26.0,0.219,0.414,0.202,0.98
52,5,actor_10,jumping,LeftHand,0.569,1.367,-0.143,24.76,33.5,65.49,0.167,0.448,0.159,0.98
52,5,actor_10,jumping,RightHand,-0.012,1.368,0.008,43.1,31.7,33.19,0.17,0.472,0.146,0.98
52,5,actor_10,jumping,LeftFoot,0.155,1.813,-0.025,58.63,32.24,57.33,0.253,0.445,0.31,0.98
52,5,actor_10,jumping,RightFoot,0.587,1.532,-1.184,23.1,4.92,32.36,0.255,0.236,0.286,0.98
52,6,actor_10,jumping,Head,-0.305,1.313,0.412,26.49,87.32,77.91,0.327,0.378,0.207,0.98
52,6,actor_10,jumping,Spine,0.892,1.527,0.763,86.38,28.14,26.98,0.349,0.326,0.293,0.98
52,6,actor_10,jumping,LeftHand,0.473,1.533,0.313,26.56,49.55,79.31,0.114,0.253,0.381,0.98
52,6,actor_10,jumping,RightHand,-0.322,1.351,-0.359,64.36,81.33,61.63,0.457,0.375,0.484,0.98
52,6,actor_10,jumping,LeftFoot,0.466,1.533,-0.302,68.57,9.77,87.64,0.369,0.246,0.251,0.98
52,6,actor_10,jumping,RightFoot,-0.56,1.456,-0.452,72.94,6.52,13.23,0.217,0.386,0.298,0.98
52,7,actor_10,jumping,Head,-0.04,1.133,-0.034,43.97,53.92,45.01,0.276,0.41,0.4,0.98
52,7,actor_10,jumping,Spine,-0.28,1.572,0.663,30.29,54.69,78.22,0.193,0.359,0.406,0.98
52,7,actor_10,jumping,LeftHand,-0.163,1.624,0.375,37.29,52.02,6.09,0.156,0.367,0.349,0.98
52,7,actor_10,jumping,RightHand,0.33,1.306,-1.029,49.34,61.16,34.91,0.377,0.194,0.169,0.98
52,7,actor_10,jumping,LeftFoot,0.355,1.631,0.168,1.92,68.28,33.92,0.216,0.212,0.281,0.98
